title,link_url,time,categories,content
Pria Ini Bunuh Tetangganya karena Sakit Hati Disebut Miskin,https://regional.kompas.com/read/2020/10/08/21105741/abk-ditemukan-selamat-setelah-2-hari-terombang-ambing-10-rekannya-masih,"08/10/2020, 21:10 WIB",NEWS," - AB (67), warga Kecamatan Pantai Baru, Kabupaten  ,, Nusa Tenggara Timur (NTT), nekat membunuh tetangganya MP (57).,Kasubbag Humas Polres Rote Ndao Aiptu Anam Nurcahyo mengatakan, peristiwa itu terjadi karena AB tak terima dihina MP.,""Korban menyebut pelaku dengan kata miskin, sehingga karena dendam, pelaku akhirnya membunuh korban,"" ungkap Anam kepada ,, Kamis (8/10/2020)., , itu terjadi pada 24 September. Kasus itu baru terungkap setelah dua pekan penyelidikan., ,Anam menjelaskan, peristiwa pembunuhan itu bermula ketika seorang warga berinisial OA menemukan jenazah MP di bawah pohon kosambi di sebuah kebun di Dusun Daeosin 2, Desa Tungganamo.,Kasus penemuan mayat itu kemudian disampaikan ke keluarga dan polisi.,Polisi dari Polsek Pantai Baru bersama Satuan Reskrim Polres Rote Ndao dan petugas medis Puskesmas Pantai Baru turun ke lokasi membawa jenazah ke puskesmas untuk dilakukan visum luar.,Berdasarkan hasil visum, kata Anam, korban mengalami luka lecet pada kepala atas bagian belakang, terdapat luka di kelopak mata kanan, dua luka lecet geser di bawah lubang hidung.,Gendang telinga kanan juga robek, dan terdapat luka di bahu, punggung, serta pinggang sebelah kanan korban.,Setelah mendapatkan hasil visum, polisi memeriksa 24 saksi. Dari pemeriksaan itu, polisi menyimpulkan AB sebagai pelaku.,""Pelaku akhirnya ditangkap di kediamannya Rabu, 7 Oktober 2020 kemarin,"" kata Anam.,Setelah ditangkap, pelaku mengaku telah membunuh korban menggunakan sebatang kayu.,""Pelaku ini dendam karena sekitar Juli 2020 lalu keduanya sempat bertengkar. Saat itu korban juga mengeluarkan kata-kata orang miskin kepada pelaku,"" ungkap Anam.,Saat ini pelaku telah ditahan di Mapolres Rote Ndao untuk proses hukum selanjutnya. "
Ratusan Akademisi Desak Jokowi Terbitkan Perppu Pembatalan UU Cipta Kerja,https://www.kompas.com/hype/read/2020/10/08/211000166/lirik-dan-chord-lagu-sudah-biasa-luna-maya,"08/10/2020, 21:10 WIB",HYPE,"- Sebanyak 432  , perguruan tinggi dalam dan luar negeri mendesak Presiden Joko Widodo segera menerbitkan Peraturan Pemerintah Pengganti Undang-Undang (Perppu) untuk membatalkan Undang-Undang Cipta Kerja.,Dalam konferensi pers secara daring pada Kamis (8/10/2020) malam, para akademisi yang tergabung dalam Aliansi  , untuk Tolak  , menjelaskan pentingnya penerbitan Perppu.,Salah seorang perwakilan akademisi Herdiansyah Hamzah mengatakan, perppu pembatalan  , diperlukan sebagai langkah konstitusional yang diberikan wewenangnya UUD 1945.,""Sekaligus memberikan kepastian hukum dan memperlihatkan kepekaan pemerintah dalam mendengar aspirasi rakyat,"" kata Herdiansyah.,""Lebih dari itu, di tengah situasi mendesak akibat pandemi Covid-19, sudah seharusnya pemerintah fokus kepada agenda penyelamatan nyawa dan hak-hak warga,"" tutur dia.,Selain itu, para akademisi meminta pemerintah untuk tidak menempuh cara kekerasan dalam menangani unjuk rasa penolakan UU Cipta Kerja.,Terlebih, aksi unjuk rasa merupakan cara yang konstitusional bagi masyarakat dalam menyampaikan aspirasi.,""Kami juga mendesak Presiden Jokowi untuk tidak menggunakan cara-cara represif dan melanggar HAM dalam menangani ekspresi politik warga,"" tutur dia.,""Semoga didengar dan Presiden Jokowi mempertimbangkannya,"" tambah Ferdiansyah.,Hingga Kamis malam, tercatat sudah ada lebih dari 432 akademisi yang tergabung dalam Aliansi Akademisi untuk Tolak Omnibus Law.,Akademisi tersebut berasal dari 119 perguruan tinggi di dalam negeri dan tiga perguruan tinggi di luar negeri.,""Diperkirakan akademisi yang bergabung jumlahnya akan semakin bertambah,"" tutur Herdiansyah.,Sebanyak 432 akademisi tersebut berasal dari:,1. IAIN Batusangkar,2. IAIN Jember, 3. IAIN Salatiga, 4. IAIN Samarinda, 5. IAIN Tuluagung, 6. INSTITUT AGAMA ISLAM BUNGA BANGSA CIREBON, 7. INSTITUT INFORMATIKA DAN BISNIS DARMAJAYA, 8. IPB, 9. ITB, 10. ITS, 11. POLITEKNIK NEGERI LAMPUNG, 12. POLTEKKES KEMENKES JAKARTA 2, 13. PONDOK PESANTREN MA'HAD DARUL ARQAM MUHAMMADIYAH GARUT, 14. PRESIDENT UNIVERSITY, 15. SEKOLAH TINGGI EKONOMI ISLAM AMKOP MAKASSAR, 16. SEKOLAH TINGGI EKONOMI ISLAM JAYAKARTA, 17. SEKOLAH TINGGI EKONOMI ISLAM PERDAGANGAN, 18. SEKOLAH TINGGI EKONOMI ISLAM SEBI, 19. SEKOLAH TINGGI HUKUM BANDUNG, 20. SEKOLAH TINGGI HUKUM INDONESIA JENTERA, 21. SEKOLAH TINGGI HUKUM MILITER, 22. SEKOLAH TINGGI ILMU ADMINISTRASI MANDALA INDONESIA, 23. SEKOLAH TINGGI ILMU HUKUM AWAN LONG SAMARINDA, 24. SEKOLAH TINGGI ILMU KESEHATAN YAYASAN RS.DR.SOETOMO, 25. SEKOLAH TINGGI ILMU TARBIYAH AL FATTAH LAMONGAN, 26. STKIP PGRI JOMBANG, 27. UIN ALAUDDIN MAKASSAR, 28. UIN ALAUDIN, 29. UIN JAKARTA, 30. UIN SYARIF HIDAYATULLAH JAKARTA, 31. UIN YOGYAKARTA, 32. UM BENGKULU, 33. UM JAKARTA, 34. UM LUWUK, 35. UM MAKASSAR, 36. UM SUMATERA BARAT, 37. UM SURABAYA, 38. UM SURAKARTA, 39. UM YOGYAKARTA, 40. UNIVERISTAS BORNEO TARAKAN, 41. UNIVERSIRAS WIJAYAKUSUMA PURWOKERTO, 42. UNIVERSIRAS WIJAYAKUSUMA SURABAYA, 43. UNIVERSITAR PARAMADINA, 44. UNIVERSITAS 17 AGUSTUS SAMARINDA, 45. UNIVERSITAS AHMAD DAHLAN YOGYAKARTA, 46. UNIVERSITAS AIRLANGGA, 47. UNIVERSITAS ANDALAS, 48. UNIVERSITAS BENGKULU, 49. UNIVERSITAS BILLFATH LAMONGAN, 50. UNIVERSITAS BORNEO TARAKAN, 51. UNIVERSITAS BRAWIJAYA, 52. UNIVERSITAS BUDILUHUR, 53. UNIVERSITAS BUNG HATTA, 54. UNIVERSITAS CENDERAWASIH, 55. UNIVERSITAS COKROAMINOTO YOGYAKARTA (UCY), 56. UNIVERSITAS DARUL 'ULUM, 57. UNIVERSITAS DIPONEGORO, 58. UNIVERSITAS ESA UNGGUL, 59. UNIVERSITAS GADJAH MADA, 60. UNIVERSITAS HALU OLEO, 61. UNIVERSITAS HANG TUAH SURABAYA, 62. UNIVERSITAS HASANUDDIN, 63. UNIVERSITAS IBN KHALDUN BOGOR, 64. UNIVERSITAS ICHSAN GORONTALO, 65. UNIVERSITAS INDONESIA, 66. UNIVERSITAS ISLAM ASSYAFIIYAH, 67. UNIVERSITAS ISLAM BANDUNG, 68. UNIVERSITAS ISLAM INDONESIA YOGYAKARTA, 69. UNIVERSITAS ISLAM MALANG, 70. UNIVERSITAS JAMBI, 71. UNIVERSITAS JANABADRA, 72. UNIVERSITAS JEMBER, 73. UNIVERSITAS JENDERAL SOEDIRMAN, 74. UNIVERSITAS KATOLIK ATMA JAYA JAKARTA, 75. UNIVERSITAS KATOLIK SOEGIJAPRANATA, 76. UNIVERSITAS KOMPUTER INDONESIA, 77. UNIVERSITAS KRISNADWIPAYANA, 78. UNIVERSITAS KRISTEN WIRA WACANA SUMBA, 79. UNIVERSITAS LAMBUNG MANGKURAT, 80. UNIVERSITAS LAMPUNG, 81. UNIVERSITAS MADAKO, 82. UNIVERSITAS MARITIM RAJA ALI HAJI, 83. UNIVERSITAS MATARAM, 84. UNIVERSITAS MERDEKA MALANG, 85. UNIVERSITAS MULAWARMAN, 86. UNIVERSITAS NEGERI JAKARTA, 87. UNIVERSITAS NEGERI MAKASSAR, 88. UNIVERSITAS NEGERI PADANG, 89. UNIVERSITAS NEGERI SEMARANG, 90. UNIVERSITAS NEGERI YOGYAKARTA, 91. UNIVERSITAS NUSA CENDANA, 92. UNIVERSITAS PADJADJARAN, 93. UNIVERSITAS PAHLAWAN TUANKU TAMBUSAI, 94. UNIVERSITAS PALANGKARAYA, 95. UNIVERSITAS PANCA BHAKTI PONTIANAK, 96. UNIVERSITAS PARAHYANGAN, 97. UNIVERSITAS PATTIMURA, 98. UNIVERSITAS RIAU, 99. UNIVERSITAS SEBELAS MARET, 100. UNIVERSITAS SRIWIJAYA PALEMBANG, 101. UNIVERSITAS SULTAN AGENG TIRTAYASA (UNTIRTA), 102. UNIVERSITAS SURABAYA, 103. UNIVERSITAS SURAKARTA, 104. UNIVERSITAS SYIAH KUALA, 105. UNIVERSITAS TADULAKO, 106. UNIVERSITAS TANJUNGPURA, 107. UNIVERSITAS TELKOM, 108. UNIVERSITAS TERBUKA, 109. UNIVERSITAS TOMPOTIKA LUWUK, 110. UNIVERSITAS TRISAKTI, 111. UNIVERSITAS TRUNOJOYO MADURA, 112. UNIVERSITAS WIDYA MATARAM (UWM), 113. UNIVERSITAS WIDYAGAMA MAHAKAM SAMARINDA, 114. UNIVERSITAS WIDYAGAMA MALANG, 115. UNIVERSITAS WIJAYA PUTRA SURABAYA, 116. UNIVERSITAS WISNUWARDHANA MALANG, 117. UPN VETERAN JAWA TIMUR, 118. UPN VETERAN JAKARTA, 119. UPN VETERAN YOGYAKARTA ,Perguruan tinggi asing: ,1. VICTORIA UNIVERSITY OF MELBOURNE,2. UNIVERSITAS PASSAU JERMAN,3. KING ABDUL AZIZ UNIVERSITY"
"Di Tengah Pandemi, DBS Indonesia Bakal Genjot Kredit Korporasi",https://regional.kompas.com/read/2020/10/08/20510001/demo-dprd-diy-ricuh-resto-legian-di-malioboro-diduga-dibakar-warga-cium-bau,"08/10/2020, 20:51 WIB",NEWS," Di tengah melambatnya pertumbuhan ekonomi akibat pandemi, PT Bank  , Indonesia terus mendorong bisnis agar tetap tumbuh positif. Salah satu upaya yang dilakukan yakni dengan mengenjot sektor  , korporasi.,Pasalnya, potensi bisnis di  ,masih terbuka cukup lebar meski pandemi Covid-19 telah memberikan tekanan cukup signifikan terhadap perekonomian Indonesia.,Corporate Banking Director DBS Indonesia, Kunardy Lie menyebut, perseroan terus berkomitmen menumbuhkan kredit korporasi meski kondisi pandemi Covid-19 telah memberikan dampak terhadap  , bank.,Namun demikian, ia mengakui, bahwa kondisi pandemi Covid-19 yang telah terjadi sejak awal tahun, telah memberikan tekanan terhadap penyaluran kredit di DBS Indonesia, termasuk di kredit korporasi.,Kunardy memperkirakan terjadi penurunan pertumbuhan penyaluran kredit korporasi di kisaran 3-5 persen pada tahun ini dibandingkan dengan tahun sebelumnya.,""Kalau ditanya tahun ini dibanding tahun lalu kita ada sedikit penurunan sekitar 3-5 persen karena pertama ada pandemi. Kedua, nasabah melakukan penundaan ekspansi. Untuk kredit korporasi memang ada sedikit penurunan tapi saya rasa itu wajar karena industri perbankan di masa ini banyak juga yang turun karena masalah risiko dari pinjaman,"" ujar Kunardy dalam keterangannya, Kamis (8/10/2020).,Kendati begitu, lanjut dia, DBS Indonesia tetap optimis bahwa penyaluran kredit bank dapat tumbuh hingga akhir tahun 2020.,Ini seiring dengan proyeksi Otoritas Jasa Keuangan (OJK) mengenai pertumbuhan penyaluran kredit perbankan sekitar 3 persen hingga 4 persen dengan tetap memperhitungkan kemungkinan resesi dan pemulihan perekonomian global.,Sementara untuk menopang bisnisnya di tahun yang penuh tantangan ini, DBS Indonesia telah menyiapkan beberap strateginya yakni dengan mengembangkan mitra ekosistem dan konektivitas dengan memanfaatkan hubungan bisnis yang sudah dijalin dengan nasabah-nasabah korporasi.,Dengan ini, DBS Indonesia dapat memberikan pelayanan yang lebih maksimal kepada nasabah dan,membantu nasabah meningkatkan skala bisnisnya, salah satunya melalui efektivitas,dalam ,, distributor financing, dan lainnya., ,Selanjutnya, meningkatkan penjualan cash management, terutama DBS RAPID sebagai solusi digital yang menyediakan berbagai skema yang inovatif dan dapat memenuhi kebutuhan spesifik dari nasabah.,DBS Indonesia juga melakukan pendekatan terhadap nasabah korporasi yang bergerak di bidang e-commerce dan financial technology., "
Lirik dan Chord Lagu Uptown Girl - Billy Joel,https://regional.kompas.com/read/2020/10/08/20510001/demo-dprd-diy-ricuh-resto-legian-di-malioboro-diduga-dibakar-warga-cium-bau,"08/10/2020, 20:51 WIB",NEWS,"- ""Uptown Girl"" adalah lagu yang dipopulerkan oleh penyanyi  ,.,Lagu ini dimuat dalam album milik Joel yang berjudul ,. Album tersebut dirilis pada 1983 dan merupakan album kesembilan Joel.,Lagu ""Uptown Girl"" merupakan salah satu lagu terpopuler Joel. Kepopuleran lagu tersebut kian meningkat setelah dinyanyikan ulang oleh grup musik asal Irlandia, Westlife. ,Berikut  , dan ,lagu ""Uptown Girl"" dari Billy Joel:,D Em,Oh, oh, oh, oh, oh, oh, oh,D/F# G A,Oh, oh, oh, oh, oh, oh, oh,D,Uptown girl,Em D/F#,She's been living in her uptown world,G A D,I bet she never had a back street guy,Em D/F#,I bet her mama never told her why,G A,I'm gonna try for an,D,Uptown girl,Em D/F#,She's been living in her white bread world,G A D,As long as anyone with hot blood can,Em D/F#,And now she's looking for a downtown man,G A,That's what I am,Bb Gm,And when she knows what,Cm F,She wants from her time,Bb Gm,And when she wakes up,Am7-5 D7,And makes up her mind,G Em,She'll see I'm not so tough,Am,Just because,A,I'm in love with an,D,Uptown girl,Em D/F#,You know I've seen her in her uptown world,G A D,She's getting tired of her high class toys,Em D/F#,And all the presents from her uptown boys,G A,She's got a choice,F G E Am G,Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh,F G E A,Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh,D,Uptown girl,Em D/F#,You know I can't afford to buy her pearls,G A D,But maybe someday when my ship comes in,Em D/F#,She'll understand what kind of guy I've been,G A,And then I'll win,Bb Gm,And when she's walking,Cm F,She's looking so fine,Bb Gm,And when she's talking,Am7-5 D7,She'll say that she's mine,G Em,She'll say I'm not so tough,Am,Just because,A,I'm in love with an,D,Uptown girl,Em D/F#,She's been living in her white bread world,G A D,As long as anyone with hot blood can,Em D/F#,And now she's looking for a downtown man,G A,That's what I am,F G E Am G,Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh,F G E A,Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh,D,Uptown girl,Em D/F#,She's my uptown girl,G A,You know I'm in love,D,With an uptown girl,Em D/F#,My uptown girl,G A,You know I'm in love,D,With an uptown girl,Em D/F#,My uptown girl,G A,You know I'm in love,D,With an uptown girl,Em D/F#,My uptown girl"
"ABK Ditemukan Selamat Setelah 2 Hari Terombang-ambing, 10 Rekannya Masih Dicari",https://regional.kompas.com/read/2020/10/08/20510001/demo-dprd-diy-ricuh-resto-legian-di-malioboro-diduga-dibakar-warga-cium-bau,"08/10/2020, 20:51 WIB",NEWS," - Seorang anak buah kapal (ABK), Nurohman dari kapal ikan KM Tanjung Permai ditemukan selamat di Perairan Uluwatu, Badung,  , Kamis (8/10/2020) sore.,Ia bertahan dengan memegang benda yang mengapung. Nurohman ditemukan kapal yang kebetulan melintas.,Kepala Kantor Pencarian dan Pertolongan Denpasar (Basarnas Bali) Gede Darmada mengatakan, usai dinaikkan ke kapal, Nurohman dievakuasi menuju Pelabuhan Benoa Bali, dan tiba pukul 15.30 WITA.,Dari keterangan Nurohman, kapal dengan 11 ABK itu mulai karam pada Senin (5/10/2020) pukul 22.00 WITA.,Kapal karam karena ombak tinggi di dekat Perairan Uluwatu.,Setelah itu, ia menyaksikan 5 orang lainnya terjun ke laut. Sementara 6 orang masih di atas kapal.,""Korban terpisah dengan rekan- rekannya,"" kata Darmada dalam keterangan tertulis, Kamis.,Berdasarkan keterangan Nurohman, kata Darmada, KM Tanung Permai tak memiliki jaket keselamatan atau pelampung. Alat komunikasi di kapal itu juga terbatas.,Basarnas Bali telah meminta bantuan Basarnas Surabaya untuk mencari ABK lainnya di sekitar perairan selatan Jawa Timur.,""Selain bantuan dari Basarnas di Surabaya, rencana operasi SAR besok kami akan mengerahkan RIB menyisir wilayah selatan Bali, juga dari agen kapal KM Tanjung Permai berencana melakukan pencarian di perairan selatan Banyuwangi Jatim,"" ungkapnya.,Sebelumnya, Kapal ikan KM Tanjung Permai yang membawa 12 nelayan hilang kontak di Selat Badung, Bali, Selasa (6/10/2020).,Kapten kapal ikan tersebut terakhir berkoordinasi dengan pihak PT Lianiti Abadi ketika berada di Selat Badung.,Kapal itu mengambil rute dari Teluk Benoa menuju Selat Badung.,Dalam sambungan terakhir malam itu, kapten kapal yang bernama Sohidin melaporkan kapal kemasukan air dan sedang diatasi.,Sementara ciri-ciri kapal yakni berwarna biru dengan panjang 17,89 meter dan lebar 4,60 meter.,Darmada menyayangkan kapal yang hilang itu tidak dilengkapi alat pendukung keselamatan berupa EPIRB atau perangkat suar penentu lokasi dan telepon satelit."
Animakini 2020: Peminat Prodi Animasi Kian Meningkat Setiap Tahun,https://regional.kompas.com/read/2020/10/08/20510001/demo-dprd-diy-ricuh-resto-legian-di-malioboro-diduga-dibakar-warga-cium-bau,"08/10/2020, 20:51 WIB",NEWS," - Banyaknya permintaan tenaga profesional  , di 2010-2017 dari PT  , Systrans  , (Kinema) dan perusahaan lainnnya, hal itu membuat  , membuat Program Studi (Prodi)  , di tahun 2018.,Pernyataan itu disampaikan Kepala Program Studi Teknik Multimedia dan Jaringan Politeknik Negeri Batam Evaliata Sembiring dalam acara webinar Animakini 2020 terkait ""Integrasi Kurikulum Akademik Bersinergi Dengan Industri Animasi"", Kamis (8/10/2020).,""Memang sejak tahun 2010 kita belum ada Prodi Animasi, tapi mulai dari tahun 2012, kita berikan tenaga animasi yang datang dari  ,, karena memang ada ,  , di sana suka sama animasi. Baru di tahun 2018, kita ada jalan membuka Prodi Animasi,"" kata Evaliata.,Bila ada tidak ada tenaga animasi dari Politeknik Negeri Batam, dia menyebutkan, biasanya  , memperolehnya dari tenaga SMK sekitar Batam, bahkan mereka mencari sampai negara tetangga, Singapura.,""Kebutuhan animator terus meningkat, khususnya di Batam. Kinema tak pernah kosong ,, makanya dia sampai tenaga atau , ke Singapura,"" jelas dia.,Setelah dibuka Prodi Animasi, lanjut dia, terlihat antusias masyarakat sekitar yang ingin mendaftarkan anak atau saudaranya di Prodi Animasi Politeknik Negeri Batam.,Pada tahun pertama dibuka, dia menceritakan, kampus menerima hingga dua kelas untuk Prodi Animasi. Setelah itu di tahun 2019, mengalami peningkatan menjadi tiga kelas.,""Pada tahun ini meski pandemi, kelas Prodi Animasi juga masih mengalami peningkatan. Memang kita buka prodi ini sudah kita bangun dengan baik, karena ada studio-studio khusus animasi. Mereka kerjakan proyek animasi sampai malam,"" jelas dia.,Lanjut dia menjelaskan, dengan banyaknya proyek animasi yang dijalankan Kinema, sampai membuat perusahaan tersebut merekrut mahasiswa yang masih kuliah untuk dijadikan sebagai karyawan.,Proses seleksi karyawan Kinema sangat ketat. Karena, banyak mahasiswa yang ingin menjadi pegawai perusahaan tersebut.,""Saat ini mahasiswa kami memang diterima di Kinema 12-15 orang, ada lain dari program magang ini. Setiap tahun kinema melaksanakan training dibuka untuk seluruh mahasiswa, kita menyiapkan labnya, trainernya dari Kinema, ada 8-10 orang yang diterima lewat jalur itu. Itu yang dinamakan teaching industri,"" tukas dia."
"Curhat Virgil van Dijk, Beratnya Misi Liverpool Pertahankan Gelar Juara karena Hal Ini",https://regional.kompas.com/read/2020/10/08/20510001/demo-dprd-diy-ricuh-resto-legian-di-malioboro-diduga-dibakar-warga-cium-bau,"08/10/2020, 20:51 WIB",NEWS," Bek  ,,  ,, mengakui Liverpool sedang berada dalam periode sulit.,Liverpool saat ini dihadapkan dengan ekspektasi tinggi dari berbagai pihak untuk mempertahankan gelar juara  ,.,Tim besutan Juergen Klopp itu sukses menjuarai Liga Inggris musim lalu setelah menunggu 30 tahun lamanya.,Virgil  , mengakui timnya memasuki masa-masa sulit dan menantang setelah itu.,Pasalnya, dia memahami betul bahwa perjalanan Liverpool untuk mempertahankan gelar juara tidak akan mudah sebab banyak tim yang akan mencoba menjatuhkan Liverpool. ,Dia menilai akan semakin banyak yang termotivasi untuk bisa mengalahkan Liverpool khususnya setelah timnya mengalami kekalahan telak dari Aston Villa.,Seperti diketahui, kekalahan telak Liverpool mewarnai kompetisi Liga Inggris pekan lalu. Mereka kalah telak 2-7 saat menyambangi Aston Villa di Villa Park.,Kekalahan tersebut merusak, Liverpool yang sebelumnya mampu mengamankan tiga kemenangan beruntun atas Leeds United, Chelsea, dan Arsenal.,""Saya pikir mencoba untuk berada di puncak adalah hal tersulit untuk dilakukan,"" ujar Virgil van Dijk dilansir dari,""Semua orang ingin melihatmu jatuh ketika kamu mencapai puncak. Itulah kehidupan, terutama akhir-akhir ini."",""Bagi saya, saya ingin memberikan semua yang saya miliki sampai pensiun dan tidak akan menyesal setelahnya."",""Saya tidak ingin ada penyesalan setelahnya karena itu akan menjadi perasaan terburuk yang Anda miliki."",""Ini akan menjadi saat menantang untuk kami. Kami adalah juara, suatu hal yang membutuhkan waktu lama untuk mencapainya. Kami harus menikmati momen ini dan mencoba mendapatkanya,"" tandas Virgil van Dijk.,Adapun, Liverpool kini berada di posisi kelima klasemen sementara Liga Inggris 2020-2021.,Liverpool mengoleksi sembilan poin hasil dari tiga kemenangan dan satu kekalahan."
Polri Sebut 47 Demonstran Penolak UU Kerja Reaktif Covid-19.,https://regional.kompas.com/read/2020/10/08/20510001/demo-dprd-diy-ricuh-resto-legian-di-malioboro-diduga-dibakar-warga-cium-bau,"08/10/2020, 20:51 WIB",NEWS," Kepala Divisi Humas Polri Irjen Argo Yuwono menyebut puluhan peserta aksi  , menolak Undang-undang Cipta Kerja di Jakarta dan Jawa Barat dinyatakan reaktif terkait  ,.,""Perkembangan terbaru yang ada, sebanyak 34 demonstran di DKI reaktif dan di Jabar ada 13 orang,"" kata Kepala Divisi Humas Polri Irjen Argo Yuwono dalam keterangan tertulis, Kamis (8/10/2020).,Argo menuturkan, para pengunjuk rasa di Jakarta yang dinyatakan reaktif tersebut telah dibawa ke Rumah Sakit Darurat Wisma Atlet Kemayoran.,""Sebanyak 34 orang untuk wilayah Jakarta, dan semuanya sudah dilarikan ke Wisma Atlet,"" ujar Argo.,Polri pun kembali mengimbau publik yang menolak  , untuk mengajukan judicial review atau uji materi melalui Mahkamah Konstitusi.,Sebab, kata Argo, kegiatan unjuk rasa dapat menyebabkan munculnya klaster penyebaran Covid-19.,""Imbauan agar penolakan Omnibus Law dibawa ke MK,"" ujar Argo.,Juru Bicara Satuan Tugas (Satgas) Penanganan Covid-19 Wiku Adisasmito sebelumnya mengatakan, aksi demonstrasi yang saat ini terjadi di sejumlah daerah berpotensi besar menjadi klaster baru Covid-19.,Karenanya, Satgas mengimbau masyarakat tetap memakai masker dan menjaga jarak selama beraktivitas di luar rumah.,""Kami ingin mengingatkan saat ini terdapat kelompok masyarakat yang berkeinginan menyampaikan aspirasinya secara terbuka kepada pemerintah. Dengan jumlah massa yang cukup banyak,"" ujar Wiku dalam konferensi pers daring yang ditayangkan di kanal YouTube BNPB, Kamis (8/10/2020).,""Ini memiliki potensi besar untuk tumbuh menjadi klaster Covid-19. Peran serta masyarakat juga merupakan hal yang terpenting dalam membantu memutus rantai penularan,"" kata Wiku.,Seperti diketahui, aksi unjuk rasa menolak Undang-undang Cipta Kerja terjadi di sejumlah wilayah, termasuk di DKI Jakarta.,Tidak sedikit aksi unjuk rasa tersebut yang berujung pada kericuhan atau bentrok antara demonstran dan aparat."
"Bentrokan di Semanggi, Polisi Pukul Mundur Massa ke Arah Blok M",https://regional.kompas.com/read/2020/10/08/20510001/demo-dprd-diy-ricuh-resto-legian-di-malioboro-diduga-dibakar-warga-cium-bau,"08/10/2020, 20:51 WIB",NEWS," Polisi memukul mundur massa  , UU Cipta Kerja ke arah Blok M setelah bentrokan pecah di Jembatan Semanggi Jalan Jenderal Sudirman Jakarta pada Komis (8/10/2029) malam., Massa demo sempat bentrok dengan polisi beberapa menit. Mereka terus merangsek maju ke arah polisi., Mobil baracuda terlihat maju untuk menghalau massa. Polisi terlihat mengamankan sejumlah demonstran., Sebelumnya, bentrokan terjadi setelah massa melempari polisi dengan batu dan mengarahkan kembang api ke arah polisi., Massa maju ke arah barikade polisi di bawah Jembatan Semanggi. , Polisi kemudian membalas dengan tembakan gas air mata., Pantauan Kompas.com, polisi sempat mundur tetapi kembali maju memukul mundur masa demonstran., Massa berteriak-teriak sambil maju melempari polisi. Situasi saat ini Jembatan Semanggi sudah terpantau kondusif."
Lirik dan Chord Lagu Sudah Biasa - Luna Maya,https://regional.kompas.com/read/2020/10/08/20510001/demo-dprd-diy-ricuh-resto-legian-di-malioboro-diduga-dibakar-warga-cium-bau,"08/10/2020, 20:51 WIB",NEWS,"- ""Sudah Biasa"" adalah lagu dari aktris sekaligus penyanyi  ,. ,Lagu tersebut dirilis pada tahun 2014 lewat label rekaman Nagaswara, dan video klipnya pun telah diunggah di YouTube pada tanggal 5 Februari 2014.,Video klip lagu tersebut telah ditonton lebih dari seratus ribu kali:,Berikut  , dan ,lagu ""Sudah Biasa"" dari Luna Maya.,E Am E Am,Ku mau coba hindari kamu dulu,E Am E Am,Ku mau coba untuk menghilang dulu,E Am,Kamu marah sudah biasa (one time),E Am,Kamu kasar sudah biasa (two times),E Am,Disalahkan sudah biasa (three times),E Am,Ku kecewa sudah biasa, ku tertindas sudah biasa,[chorus],C#m,Gak nyaman, gak nyaman,F#m,gak tahan, gak tahan,B G#,Jalani hidupku dengan kamu,C#m F# B,cintamu tak seperti cintaku,E Am E Am,Tak perlu kamu mencari aku dulu,E Am E Am,Biarkan saja aku sendiri dulu,E,Kamu marah sudah biasa,Am,kamu keras sudah biasa,E,Ku kecewa sudah biasa,Am,ku tertindas sudah biasa,[chorus],C#m,Gak nyaman, gak nyaman,F#m,gak tahan, gak tahan,B G#,Jalani hidupku dengan kamu,C#m F# B,cintamu tak seperti cintaku,[int] C# F#m B G# C#m F# B A G#m F#m B,E Am,one time,E Am,two times,[chorus],C#m,Gak nyaman, gak nyaman,F#m,gak tahan, gak tahan,B G#,Jalani hidupku dengan kamu,C#m F# B,cintamu tak seperti cintaku,C#m,Gak nyaman, gak nyaman,F#m,gak tahan, gak tahan,B G#,Jalani hidupku dengan kamu,C#m F# B,cintamu tak seperti cintaku"
